,% correct,epoch,loss,n actions,sum loss
0,0.4172666668891907,0,0.7088618278503418,30000.0,21265.85546875
1,0.6881666779518127,100,0.6398789286613464,30000.0,19196.3671875
2,0.6992666721343994,200,0.5956143140792847,30000.0,17868.4296875
3,0.7027000188827515,300,0.5910118222236633,30000.0,17730.35546875
4,0.7082333564758301,400,0.5859591960906982,30000.0,17578.775390625
5,0.715499997138977,500,0.5788587927818298,30000.0,17365.763671875
6,0.7258333563804626,600,0.5697699189186096,30000.0,17093.09765625
7,0.7346333265304565,700,0.5609476566314697,30000.0,16828.4296875
8,0.7404333353042603,800,0.5552929043769836,30000.0,16658.787109375
9,0.7437999844551086,900,0.5521992444992065,30000.0,16565.9765625
10,0.7448333501815796,1000,0.5504312515258789,30000.0,16512.9375
11,0.7465999722480774,1100,0.5490254759788513,30000.0,16470.763671875
12,0.7475333213806152,1200,0.5478739142417908,30000.0,16436.216796875
13,0.7489333152770996,1300,0.5470035076141357,30000.0,16410.10546875
14,0.7497000098228455,1400,0.5463135838508606,30000.0,16389.408203125
15,0.750333309173584,1500,0.5457149744033813,30000.0,16371.44921875
16,0.7509999871253967,1600,0.5451653599739075,30000.0,16354.9599609375
17,0.7508000135421753,1700,0.5446497201919556,30000.0,16339.4921875
18,0.7511666417121887,1800,0.5441696643829346,30000.0,16325.0908203125
19,0.7515000104904175,1900,0.5437381267547607,30000.0,16312.14453125
20,0.7523000240325928,2000,0.5433694124221802,30000.0,16301.0830078125
21,0.7530333399772644,2100,0.5430758595466614,30000.0,16292.275390625
22,0.7538999915122986,2200,0.5428618788719177,30000.0,16285.8564453125
23,0.755299985408783,2300,0.5427145957946777,30000.0,16281.4375
24,0.7556999921798706,2400,0.542608380317688,30000.0,16278.251953125
25,0.7561333179473877,2500,0.5425214767456055,30000.0,16275.64453125
26,0.7562999725341797,2600,0.5424399971961975,30000.0,16273.19921875
27,0.7564333081245422,2700,0.5423529744148254,30000.0,16270.58984375
28,0.756600022315979,2800,0.5422503352165222,30000.0,16267.509765625
29,0.7568333148956299,2900,0.5421265363693237,30000.0,16263.796875
30,0.757099986076355,3000,0.5419876575469971,30000.0,16259.62890625
31,0.7569000124931335,3100,0.5418438911437988,30000.0,16255.31640625
32,0.7573000192642212,3200,0.541698157787323,30000.0,16250.9453125
33,0.7577333450317383,3300,0.5415434837341309,30000.0,16246.3046875
34,0.7576666474342346,3400,0.5413698554039001,30000.0,16241.095703125
35,0.7576666474342346,3500,0.5411721467971802,30000.0,16235.1640625
36,0.7577666640281677,3600,0.5409466028213501,30000.0,16228.3984375
37,0.7576666474342346,3700,0.5406864881515503,30000.0,16220.5947265625
38,0.7580333352088928,3800,0.5403934121131897,30000.0,16211.802734375
39,0.758733332157135,3900,0.5400828719139099,30000.0,16202.486328125
40,0.7589666843414307,4000,0.5397705435752869,30000.0,16193.1171875
41,0.7591333389282227,4100,0.5394437909126282,30000.0,16183.314453125
42,0.7595333456993103,4200,0.539169430732727,30000.0,16175.08203125
43,0.7598333358764648,4300,0.5389173626899719,30000.0,16167.521484375
44,0.7600333094596863,4400,0.5387223958969116,30000.0,16161.671875
45,0.7598333358764648,4500,0.5385462045669556,30000.0,16156.38671875
46,0.760200023651123,4600,0.5383785367012024,30000.0,16151.3564453125
47,0.760200023651123,4700,0.538171648979187,30000.0,16145.1494140625
