,% correct,epoch,loss,n actions,sum loss
0,0.5822619199752808,0,0.669294536113739,14545.0,9734.888671875
1,0.5955311059951782,100,0.6320856809616089,14545.0,9193.6865234375
2,0.6384324431419373,200,0.6167824864387512,14545.0,8971.1015625
3,0.6589893698692322,300,0.6045993566513062,14545.0,8793.8974609375
4,0.6690271496772766,400,0.5923182368278503,14545.0,8615.2685546875
5,0.6882089972496033,500,0.5773738026618958,14545.0,8397.90234375
6,0.7034719586372375,600,0.5598771572113037,14545.0,8143.41357421875
7,0.7075971364974976,700,0.5552015900611877,14545.0,8075.4072265625
8,0.7073908448219299,800,0.553539514541626,14545.0,8051.232421875
9,0.705603301525116,900,0.5526617765426636,14545.0,8038.46533203125
10,0.7067033052444458,1000,0.5521002411842346,14545.0,8030.29833984375
11,0.7075283527374268,1100,0.5516777038574219,14545.0,8024.15234375
12,0.708972156047821,1200,0.5513245463371277,14545.0,8019.015625
13,0.7100034356117249,1300,0.5510172247886658,14545.0,8014.5458984375
14,0.7097284197807312,1400,0.5507782101631165,14545.0,8011.06884765625
15,0.7087659239768982,1500,0.5505856871604919,14545.0,8008.2685546875
16,0.7093158960342407,1600,0.5504526495933533,14545.0,8006.33349609375
17,0.7086971402168274,1700,0.5503559708595276,14545.0,8004.927734375
18,0.7092471718788147,1800,0.5502609014511108,14545.0,8003.544921875
19,0.7093158960342407,1900,0.550175130367279,14545.0,8002.296875
20,0.7093158960342407,2000,0.550152599811554,14545.0,8001.9697265625
21,0.7082158923149109,2100,0.5501537322998047,14545.0,8001.98583984375
22,0.7082846164703369,2200,0.5501660704612732,14545.0,8002.16552734375
23,0.7095221877098083,2300,0.5501828789710999,14545.0,8002.40966796875
24,0.7085596323013306,2400,0.5502262711524963,14545.0,8003.04150390625
25,0.7073908448219299,2500,0.5503624081611633,14545.0,8005.021484375
26,0.7069783210754395,2600,0.5505228638648987,14545.0,8007.35498046875
27,0.7064283490180969,2700,0.5506810545921326,14545.0,8009.65625
28,0.7060845494270325,2800,0.5508379340171814,14545.0,8011.9375
29,0.7060845494270325,2900,0.5509921312332153,14545.0,8014.18017578125
30,0.7058095335960388,3000,0.5511600375175476,14545.0,8016.62255859375
31,0.7062220573425293,3100,0.5513232350349426,14545.0,8018.99609375
32,0.7059470415115356,3200,0.5514923334121704,14545.0,8021.4560546875
33,0.7065658569335938,3300,0.5516474843025208,14545.0,8023.71240234375
34,0.7062908411026001,3400,0.5517682433128357,14545.0,8025.46923828125
35,0.7063595652580261,3500,0.5518283843994141,14545.0,8026.34375
36,0.7062220573425293,3600,0.5519329905509949,14545.0,8027.86572265625
37,0.7058095335960388,3700,0.5519871115684509,14545.0,8028.65234375
38,0.7062908411026001,3800,0.5519818067550659,14545.0,8028.5751953125
39,0.7063595652580261,3900,0.5520278811454773,14545.0,8029.24560546875
40,0.7062908411026001,4000,0.552042543888092,14545.0,8029.458984375
41,0.705603301525116,4100,0.5520445704460144,14545.0,8029.48828125
42,0.7058783173561096,4200,0.5520431399345398,14545.0,8029.46728515625
43,0.7062908411026001,4300,0.5520480275154114,14545.0,8029.53857421875
44,0.7063595652580261,4400,0.5520612597465515,14545.0,8029.7314453125
45,0.7065658569335938,4500,0.552030086517334,14545.0,8029.27783203125
46,0.7064283490180969,4600,0.5520583391189575,14545.0,8029.6884765625
47,0.7058783173561096,4700,0.5521032810211182,14545.0,8030.341796875
48,0.7063595652580261,4800,0.5521605014801025,14545.0,8031.17431640625
49,0.7061533331871033,4900,0.5522283911705017,14545.0,8032.16162109375
50,0.7050532698631287,5000,0.5523124933242798,14545.0,8033.38525390625
51,0.7057408094406128,5100,0.5523557662963867,14545.0,8034.0146484375
52,0.705672025680542,5200,0.5524179339408875,14545.0,8034.9189453125
53,0.7061533331871033,5300,0.552486002445221,14545.0,8035.9091796875
54,0.7064283490180969,5400,0.5525602698326111,14545.0,8036.98876953125
55,0.7055345773696899,5500,0.5526880621910095,14545.0,8038.84814453125
56,0.7066345810890198,5600,0.5526922345161438,14545.0,8038.908203125
57,0.7064283490180969,5700,0.55275958776474,14545.0,8039.88818359375
58,0.7062220573425293,5800,0.5528224110603333,14545.0,8040.8017578125
59,0.7060845494270325,5900,0.5528914928436279,14545.0,8041.806640625
60,0.7061533331871033,6000,0.5529654026031494,14545.0,8042.8818359375
61,0.7060845494270325,6100,0.5533519983291626,14545.0,8048.50439453125
62,0.7057408094406128,6200,0.553149938583374,14545.0,8045.56591796875
63,0.7060158252716064,6300,0.5531800985336304,14545.0,8046.0048828125
64,0.7058783173561096,6400,0.5532609820365906,14545.0,8047.1806640625
65,0.7058783173561096,6500,0.5533323884010315,14545.0,8048.2197265625
66,0.7057408094406128,6600,0.5534061789512634,14545.0,8049.29296875
67,0.705672025680542,6700,0.5534831881523132,14545.0,8050.4130859375
68,0.705603301525116,6800,0.553562581539154,14545.0,8051.56787109375
69,0.705603301525116,6900,0.5536984205245972,14545.0,8053.54345703125
70,0.7055345773696899,7000,0.553581714630127,14545.0,8051.84619140625
71,0.7051220536231995,7100,0.5537176132202148,14545.0,8053.822265625
72,0.7052595615386963,7200,0.5537596940994263,14545.0,8054.43505859375
73,0.7052595615386963,7300,0.5537992715835571,14545.0,8055.01025390625
74,0.7046407461166382,7400,0.5539502501487732,14545.0,8057.2060546875
75,0.7050532698631287,7500,0.5537427067756653,14545.0,8054.1875
76,0.7059470415115356,7600,0.553805410861969,14545.0,8055.099609375
77,0.7054657936096191,7700,0.5540804862976074,14545.0,8059.1005859375
78,0.7054657936096191,7800,0.5539088845252991,14545.0,8056.6044921875
79,0.7057408094406128,7900,0.5539277195930481,14545.0,8056.87890625
80,0.7053282856941223,8000,0.5539994239807129,14545.0,8057.921875
81,0.705603301525116,8100,0.5541200041770935,14545.0,8059.67578125
82,0.7041594982147217,8200,0.5540164113044739,14545.0,8058.16845703125
83,0.7055345773696899,8300,0.5540743470191956,14545.0,8059.01171875
84,0.7060845494270325,8400,0.5544963479042053,14545.0,8065.1494140625
85,0.7058095335960388,8500,0.5542480945587158,14545.0,8061.53857421875
86,0.7060158252716064,8600,0.5540798306465149,14545.0,8059.0908203125
87,0.7049157619476318,8700,0.5541259050369263,14545.0,8059.76171875
88,0.7053970694541931,8800,0.5540732145309448,14545.0,8058.9951171875
89,0.7049845457077026,8900,0.5542028546333313,14545.0,8060.880859375
90,0.7048470377922058,9000,0.5541810393333435,14545.0,8060.56298828125
91,0.7059470415115356,9100,0.5545865297317505,14545.0,8066.4609375
92,0.7050532698631287,9200,0.5541371703147888,14545.0,8059.92529296875
93,0.7053282856941223,9300,0.5543340444564819,14545.0,8062.7890625
94,0.7048470377922058,9400,0.5543383359909058,14545.0,8062.85107421875
95,0.7051220536231995,9500,0.554278552532196,14545.0,8061.9814453125
96,0.7058783173561096,9600,0.5543985962867737,14545.0,8063.7275390625
