,% correct,epoch,loss,n actions,sum loss
0,0.9208422899246216,0,0.5202664732933044,269500.0,140211.8125
1,0.9163450598716736,100,0.21302355825901031,269500.0,57409.84765625
2,0.9234211444854736,200,0.14618532359600067,269500.0,39396.9453125
3,0.97264564037323,300,0.10535828024148941,269500.0,28394.056640625
4,0.97264564037323,400,0.09298218786716461,269500.0,25058.69921875
5,0.97264564037323,500,0.08997703343629837,269500.0,24248.810546875
6,0.97264564037323,600,0.08881573379039764,269500.0,23935.83984375
7,0.97264564037323,700,0.08782462775707245,269500.0,23668.736328125
8,0.97264564037323,800,0.08695010095834732,269500.0,23433.052734375
9,0.97264564037323,900,0.08638180047273636,269500.0,23279.89453125
10,0.97264564037323,1000,0.08602549880743027,269500.0,23183.87109375
11,0.9728015065193176,1100,0.08576350659132004,269500.0,23113.265625
12,0.9728794097900391,1200,0.08556468784809113,269500.0,23059.68359375
13,0.972875714302063,1300,0.08541608601808548,269500.0,23019.634765625
14,0.9728868007659912,1400,0.08529731631278992,269500.0,22987.626953125
15,0.9729239344596863,1500,0.08518905937671661,269500.0,22958.451171875
16,0.9729313254356384,1600,0.08507757633924484,269500.0,22928.40625
17,0.9729313254356384,1700,0.0849519595503807,269500.0,22894.552734375
18,0.9729313254356384,1800,0.08479873836040497,269500.0,22853.259765625
19,0.9729202389717102,1900,0.08459153771400452,269500.0,22797.419921875
20,0.9728905558586121,2000,0.08427990227937698,269500.0,22713.43359375
21,0.9728868007659912,2100,0.083948515355587,269500.0,22624.125
22,0.972853422164917,2200,0.08373048901557922,269500.0,22565.3671875
23,0.9728348851203918,2300,0.08355632424354553,269500.0,22518.4296875
24,0.9728311896324158,2400,0.08334822952747345,269500.0,22462.34765625
25,0.9728497266769409,2500,0.08325125277042389,269500.0,22436.212890625
26,0.9728571176528931,2600,0.0830550566315651,269500.0,22383.337890625
27,0.9728571176528931,2700,0.08294140547513962,269500.0,22352.708984375
28,0.9728794097900391,2800,0.08281797170639038,269500.0,22319.443359375
29,0.9728571176528931,2900,0.08297105133533478,269500.0,22360.69921875
30,0.9728979468345642,3000,0.08265862613916397,269500.0,22276.5
31,0.9729424715042114,3100,0.08258935064077377,269500.0,22257.830078125
32,0.9729981422424316,3200,0.08251992613077164,269500.0,22239.12109375
33,0.9730204343795776,3300,0.08244623243808746,269500.0,22219.259765625
34,0.9730686545372009,3400,0.08236759901046753,269500.0,22198.068359375
35,0.9730501174926758,3500,0.08228481560945511,269500.0,22175.7578125
36,0.9730798006057739,3600,0.08219920098781586,269500.0,22152.685546875
37,0.9730871915817261,3700,0.08211132884025574,269500.0,22129.00390625
38,0.9731094837188721,3800,0.08202040195465088,269500.0,22104.498046875
39,0.9731131792068481,3900,0.08192464709281921,269500.0,22078.69140625
40,0.9731243252754211,4000,0.08182258903980255,269500.0,22051.1875
41,0.9731205701828003,4100,0.08171477168798447,269500.0,22022.130859375
42,0.973094642162323,4200,0.08160495012998581,269500.0,21992.533203125
43,0.973072350025177,4300,0.08149848878383636,269500.0,21963.841796875
44,0.9730389714241028,4400,0.08139700442552567,269500.0,21936.4921875
45,0.973061203956604,4500,0.08129414916038513,269500.0,21908.7734375
46,0.9730129837989807,4600,0.0811835303902626,269500.0,21878.9609375
47,0.9729981422424316,4700,0.08105593919754028,269500.0,21844.576171875
48,0.9728608727455139,4800,0.08066996186971664,269500.0,21740.5546875
49,0.9728274345397949,4900,0.08040908724069595,269500.0,21670.248046875
50,0.9728052020072937,5000,0.0802188515663147,269500.0,21618.98046875
51,0.9728682637214661,5100,0.08005236834287643,269500.0,21574.11328125
52,0.9729127883911133,5200,0.07990173995494843,269500.0,21533.51953125
53,0.9729202389717102,5300,0.07976604253053665,269500.0,21496.94921875
